,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Average,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5822,0,0,0,0,9,1,0,0,0,0,0,1,1,0,1,90.8,809.75,1,89.97222222222223,1,0,0,0,0
5823,1,0,1,1,20,1,0,0,0,0,0,0,0,0,1,70.45,1470.95,1,73.5475,1,0,0,1,0
5824,1,1,1,0,19,0,0,0,1,1,0,0,0,0,1,34.3,577.15,0,30.376315789473683,0,0,1,0,0
5825,0,0,1,0,65,1,1,1,0,1,0,1,1,0,1,105.05,6914.95,0,106.38384615384615,1,0,0,1,0
5826,0,0,1,1,30,1,0,0,0,0,0,0,0,2,0,19.3,602.9,0,20.096666666666668,0,1,0,0,1
5827,1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,19.15,124.4,0,20.733333333333334,0,1,0,0,1
5828,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,51.4,96.8,0,48.4,0,0,0,1,0
5829,1,0,1,1,53,1,1,1,0,0,1,0,1,0,0,71.85,3827.9,0,72.22452830188679,0,0,0,1,0
5830,1,1,1,0,7,1,1,0,0,0,0,0,0,0,1,75.4,533.05,0,76.14999999999999,1,0,0,1,0
5831,0,0,1,1,61,1,0,1,0,0,0,0,0,1,1,49.7,2961.4,0,48.54754098360656,0,0,0,0,0
5832,1,1,0,0,70,0,0,0,0,0,0,1,1,1,1,45.25,3264.45,1,46.635,0,0,0,1,0
5833,0,0,0,0,13,1,1,1,0,1,0,1,1,0,1,78.75,995.35,0,76.56538461538462,0,0,0,1,0
5834,1,1,1,0,35,1,1,0,0,1,0,0,0,1,1,81.6,2815.25,0,80.43571428571428,1,0,0,0,0
5835,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,70.4,154.8,0,77.4,1,0,1,0,0
5836,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,75.8,246.3,1,82.10000000000001,1,0,0,1,0
5837,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,76.1,257.6,0,85.86666666666667,1,0,0,1,0
5838,0,0,0,0,62,1,1,0,0,0,0,1,1,1,1,94.0,5757.2,0,92.85806451612903,1,0,0,0,0
5839,1,0,1,1,72,1,1,1,1,1,1,0,1,2,0,103.95,7517.7,0,104.4125,1,0,1,0,0
5840,1,0,1,0,63,1,0,0,0,0,0,0,0,2,1,19.95,1234.8,0,19.599999999999998,0,1,0,0,0
5841,1,1,0,0,20,1,0,0,0,0,0,0,0,0,0,71.3,1389.2,1,69.46000000000001,1,0,1,0,0
5842,0,1,0,0,35,1,1,1,1,1,1,1,1,1,1,110.8,3836.3,0,109.60857142857144,1,0,0,0,0
5843,1,1,1,0,21,1,0,0,0,0,0,0,0,0,1,69.1,1474.75,1,70.22619047619048,1,0,0,1,0
5844,1,0,1,0,62,1,1,1,1,0,0,0,1,1,0,96.1,6001.45,0,96.79758064516129,1,0,0,1,0
5845,0,0,0,0,15,1,1,0,0,0,0,0,0,0,1,48.8,720.1,0,48.00666666666667,0,0,0,0,1
5846,0,0,0,0,55,1,0,1,0,0,0,0,0,0,1,50.55,2832.75,0,51.50454545454546,0,0,1,0,0
5847,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,44.65,472.25,0,42.93181818181818,0,0,0,0,1
5848,0,0,1,1,17,1,1,0,0,1,0,1,0,0,0,88.25,1460.65,1,85.92058823529412,1,0,0,1,0
5849,0,0,0,0,61,1,0,0,0,0,0,0,0,1,0,19.45,1336.35,0,21.907377049180326,0,1,0,0,0
5850,0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,89.3,6388.65,0,89.98098591549295,0,0,1,0,0
5851,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1,76.525,1,0,0,0,0
5852,1,0,0,0,35,1,0,0,0,0,0,0,0,2,0,19.25,677.9,0,19.36857142857143,0,1,0,0,1
5853,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0,68.56470588235294,1,0,0,0,0
5854,0,0,0,0,21,1,1,0,0,0,0,1,1,0,1,97.35,2119.5,1,100.92857142857143,1,0,0,1,0
5855,0,0,1,0,47,1,0,0,0,0,0,0,0,2,0,19.65,921.55,0,19.607446808510637,0,1,0,0,0
5856,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,20.85,72.0,0,24.0,0,1,0,0,1
5857,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,19.65,68.35,0,22.78333333333333,0,1,0,0,1
5858,1,1,1,0,44,1,0,0,0,0,0,0,0,2,1,19.35,847.25,0,19.255681818181817,0,1,1,0,0
5859,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.0,44.0,0,44.0,0,0,0,0,1
5860,0,0,1,1,44,1,1,0,1,1,0,0,1,1,0,94.4,4295.35,0,97.62159090909091,1,0,0,1,0
5861,1,0,1,1,5,1,1,0,0,0,0,0,0,0,1,25.9,135.0,1,27.0,0,1,0,0,0
5862,1,0,0,0,24,1,1,1,0,0,0,0,0,0,1,55.65,1400.55,1,58.356249999999996,0,0,0,0,0
5863,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,69.65,69.65,1,69.65,1,0,0,1,0
5864,0,0,0,0,18,1,0,1,0,0,0,0,0,0,1,75.4,1380.4,0,76.6888888888889,1,0,0,1,0
5865,0,0,0,0,10,1,1,0,0,1,0,1,1,0,1,100.6,1060.2,1,106.02000000000001,1,0,0,1,0
5866,0,0,1,0,65,1,0,1,1,1,0,0,1,2,0,71.0,4386.2,0,67.48,0,0,0,0,0
5867,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,86.0,86.0,1,86.0,1,0,0,1,0
5868,0,0,0,0,53,1,1,1,0,1,0,1,1,1,1,106.95,5785.5,1,109.16037735849056,1,0,1,0,0
5869,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,21.2,52.05,0,17.349999999999998,0,1,0,0,1
5870,1,0,1,0,33,1,0,1,1,0,1,0,0,2,1,61.05,2018.4,0,61.163636363636364,0,0,0,0,1
5871,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,29.6,79.45,1,26.483333333333334,0,0,0,1,0
5872,0,0,0,0,34,1,0,1,0,1,1,1,1,1,1,79.95,2727.3,0,80.21470588235294,0,0,0,0,0
5873,0,0,1,1,14,1,0,0,0,0,0,0,0,2,1,19.7,263.65,0,18.832142857142856,0,1,0,0,1
5874,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,20.3,275.4,0,21.184615384615384,0,1,0,0,1
5875,1,1,1,0,46,0,0,0,1,1,1,1,1,1,1,59.9,2816.65,1,61.231521739130436,0,0,0,0,0
5876,1,0,1,1,23,1,1,0,0,0,0,0,0,1,0,24.35,538.5,0,23.41304347826087,0,1,0,0,1
5877,0,0,1,1,47,1,0,0,0,0,0,0,0,2,0,19.75,948.9,0,20.18936170212766,0,1,0,0,1
5878,1,0,0,1,17,1,0,1,0,0,0,0,0,0,1,50.3,846.8,0,49.811764705882354,0,0,0,0,1
5879,0,0,1,1,49,1,1,0,0,0,0,1,1,0,1,95.6,4783.5,1,97.62244897959184,1,0,0,1,0
5880,1,1,1,0,59,0,0,0,1,0,0,1,1,0,1,50.25,2997.45,0,50.80423728813559,0,0,0,1,0
5881,0,0,0,0,69,1,1,1,0,1,1,1,1,2,1,85.35,5897.4,0,85.4695652173913,0,0,1,0,0
5882,1,0,0,0,11,0,0,0,0,1,0,1,0,1,1,41.6,470.6,1,42.78181818181818,0,0,0,1,0
5883,1,0,0,0,10,1,0,1,0,0,0,0,0,0,1,51.65,524.5,0,52.45,0,0,0,0,1
5884,1,0,1,1,12,1,1,0,0,0,0,0,0,2,1,24.0,269.65,0,22.47083333333333,0,1,0,0,0
5885,1,0,0,0,45,1,1,0,1,0,0,1,1,0,1,100.85,4740.0,1,105.33333333333333,1,0,1,0,0
5886,0,0,1,1,39,1,0,0,0,1,0,1,0,0,1,59.85,2341.5,0,60.03846153846154,0,0,0,0,1
5887,1,1,1,0,71,1,1,0,0,0,0,0,0,2,0,25.45,1789.65,0,25.206338028169014,0,1,1,0,0
5888,1,0,1,1,71,1,1,0,0,0,0,0,0,2,0,23.9,1626.4,0,22.907042253521126,0,1,1,0,0
5889,0,0,1,1,33,1,1,0,0,0,0,0,0,1,0,24.15,800.3,0,24.25151515151515,0,1,1,0,0
5890,1,1,0,0,67,1,1,0,0,0,0,0,0,0,1,75.7,5060.85,0,75.53507462686568,1,0,0,0,1
5891,1,0,1,1,37,0,0,1,1,1,0,0,0,0,0,40.2,1448.8,1,39.15675675675676,0,0,0,0,0
5892,1,0,1,1,49,1,1,0,0,0,0,1,0,0,0,84.5,4254.85,1,86.83367346938776,1,0,0,1,0
5893,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,50.85,466.6,0,51.84444444444445,0,0,0,0,1
5894,1,0,1,0,52,1,1,1,0,1,1,0,0,2,1,91.6,4627.8,0,88.99615384615385,1,0,1,0,0
5895,0,0,0,0,70,1,1,0,1,0,0,1,1,1,0,98.9,6838.6,0,97.69428571428573,1,0,0,1,0
5896,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,85.0,85.0,0,85.0,1,0,0,1,0
5897,0,1,0,0,14,1,1,0,1,0,0,0,0,0,1,78.95,1101.85,1,78.70357142857142,1,0,0,1,0
5898,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.3,44.3,0,44.3,0,0,0,0,1
5899,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.2,20.2,1,20.2,0,1,0,0,1
5900,0,0,0,0,52,1,1,0,1,0,0,0,0,1,1,80.2,4297.6,0,82.64615384615385,1,0,0,0,1
5901,1,0,0,0,6,1,0,0,0,1,0,1,0,0,0,60.9,414.1,0,69.01666666666667,0,0,0,0,1
5902,1,0,1,0,7,0,0,1,1,0,0,0,0,0,0,34.2,256.6,0,36.65714285714286,0,0,0,0,1
5903,0,1,0,0,47,1,1,0,1,1,0,0,0,0,1,85.2,3969.35,1,84.45425531914893,1,0,0,0,0
5904,0,0,0,0,26,1,0,1,0,1,1,0,0,1,1,87.15,2274.1,0,87.46538461538461,1,0,1,0,0
5905,1,0,1,1,25,1,0,1,0,0,1,0,0,0,0,54.3,1296.8,0,51.872,0,0,0,1,0
5906,1,0,0,0,69,1,0,0,0,0,0,0,0,2,1,19.1,1268.85,0,18.389130434782608,0,1,0,0,1
5907,0,0,0,0,72,1,1,1,1,1,1,1,1,2,1,112.75,8192.6,0,113.78611111111111,1,0,1,0,0
5908,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,19.95,59.25,0,14.8125,0,1,0,0,1
5909,1,0,1,1,59,1,0,0,0,0,0,0,0,2,0,19.5,1147.85,0,19.45508474576271,0,1,0,0,1
5910,1,0,0,0,67,1,0,1,0,1,0,0,1,2,0,65.55,4361.55,0,65.09776119402986,0,0,0,0,0
5911,0,1,0,0,26,1,0,0,0,0,0,0,1,0,1,78.8,2006.1,0,77.1576923076923,1,0,0,1,0
5912,0,0,0,0,27,1,0,0,1,1,1,1,1,1,0,78.2,2078.95,0,76.99814814814815,0,0,0,0,1
5913,1,0,1,1,72,1,1,1,0,1,0,1,1,2,0,105.25,7609.75,0,105.69097222222223,1,0,0,0,0
5914,0,0,0,0,6,1,0,0,0,1,1,0,1,0,1,89.25,487.05,0,81.175,1,0,0,1,0
5915,1,0,1,1,62,1,0,0,0,0,0,0,0,2,0,20.65,1218.45,0,19.65241935483871,0,1,1,0,0
5916,1,0,0,0,20,1,1,0,1,0,1,1,0,1,1,68.7,1416.2,0,70.81,0,0,0,1,0
5917,1,0,0,0,6,1,0,1,0,1,1,1,1,0,0,78.65,483.3,0,80.55,0,0,1,0,0
5918,1,0,0,0,51,1,1,0,0,0,0,0,0,2,0,24.75,1234.6,0,24.2078431372549,0,1,0,0,1
5919,0,0,1,1,61,1,0,0,0,0,0,0,0,2,0,19.75,1311.6,0,21.501639344262294,0,1,1,0,0
5920,1,1,1,0,62,1,1,1,1,1,0,0,0,0,1,89.1,5618.3,0,90.61774193548388,1,0,0,1,0
5921,0,0,0,0,72,1,1,1,0,0,1,0,0,2,1,84.7,6185.15,0,85.9048611111111,1,0,0,0,0
5922,1,1,1,0,13,1,0,0,1,1,0,1,1,0,1,98.0,1237.85,1,95.21923076923076,1,0,0,1,0
5923,1,0,1,0,5,1,0,0,0,1,0,1,1,0,1,94.45,498.1,1,99.62,1,0,0,1,0
5924,1,1,0,0,3,1,1,0,1,1,0,1,1,0,1,105.0,294.45,1,98.14999999999999,1,0,0,1,0
5925,0,1,1,0,26,1,1,0,1,1,0,0,1,0,1,93.85,2381.55,1,91.59807692307693,1,0,0,1,0
5926,1,1,0,0,13,1,0,0,1,0,0,1,0,0,1,59.9,788.35,0,60.642307692307696,0,0,0,1,0
5927,0,0,1,1,38,1,0,0,0,0,0,0,0,2,1,19.95,756.4,0,19.905263157894737,0,1,0,0,1
5928,0,1,1,0,8,1,1,0,0,0,0,0,1,0,1,84.0,613.4,1,76.675,1,0,0,1,0
5929,1,1,1,1,34,1,1,0,1,1,1,1,1,0,1,108.9,3625.2,0,106.62352941176471,1,0,0,1,0
5930,1,0,0,0,18,0,0,1,0,1,0,0,0,0,0,33.6,550.35,0,30.575000000000003,0,0,0,0,1
5931,1,0,1,1,56,1,0,0,1,1,1,0,0,1,1,85.85,4793.8,0,85.60357142857143,1,0,0,0,1
5932,0,0,0,0,36,0,0,0,1,0,1,0,0,0,1,34.85,1267.2,0,35.2,0,0,0,0,0
5933,0,0,1,0,9,0,0,0,0,1,0,1,1,0,1,48.75,442.2,1,49.13333333333333,0,0,0,1,0
5934,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,84.85,84.85,1,84.85,1,0,0,1,0
5935,1,0,0,0,12,1,0,1,0,0,1,0,0,0,0,56.65,654.85,1,54.57083333333333,0,0,0,0,1
5936,0,1,1,1,57,1,0,0,1,1,1,1,0,0,1,95.3,5567.45,0,97.67456140350878,1,0,1,0,0
5937,0,0,0,0,42,1,0,1,1,1,1,0,1,1,0,73.9,3160.55,1,75.25119047619049,0,0,1,0,0
5938,0,0,1,1,33,1,1,0,0,0,0,0,0,2,1,24.5,740.3,1,22.433333333333334,0,1,0,0,1
5939,1,0,1,0,70,1,0,1,1,0,1,0,0,2,0,84.6,5706.2,0,81.51714285714286,1,0,0,0,0
5940,0,0,0,0,68,0,0,0,1,0,1,0,1,0,0,44.95,3085.35,0,45.37279411764706,0,0,0,1,0
5941,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,24.7,24.7,0,24.7,0,0,0,1,0
5942,0,0,0,0,37,1,1,0,0,0,1,1,1,0,0,100.3,3541.4,0,95.71351351351352,1,0,1,0,0
5943,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,25.45,84.2,0,21.05,0,1,0,0,1
5944,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,50.7,50.7,0,50.7,0,0,0,0,1
5945,1,0,0,0,20,0,0,1,1,1,1,1,0,0,1,55.0,1165.55,0,58.277499999999996,0,0,1,0,0
5946,1,0,1,1,72,1,0,1,1,0,1,1,0,2,0,68.4,4855.35,0,67.43541666666667,0,0,0,0,0
5947,0,0,0,0,31,1,1,0,0,1,0,0,1,0,1,89.9,2806.9,1,90.54516129032258,1,0,0,1,0
5948,1,1,1,0,18,1,0,0,0,0,0,0,1,0,0,78.55,1422.65,1,79.03611111111111,1,0,0,1,0
5949,1,0,1,0,11,1,0,0,0,0,0,1,0,0,1,55.05,608.15,0,55.28636363636363,0,0,0,0,0
5950,0,0,1,1,33,1,0,0,0,0,0,0,0,2,0,19.8,641.35,0,19.434848484848487,0,1,1,0,0
5951,0,1,0,0,62,1,1,0,0,0,0,1,0,1,0,84.45,4959.15,0,79.98629032258064,1,0,0,1,0
5952,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,35.9,35.9,0,35.9,0,0,0,0,1
5953,1,0,1,0,16,1,0,1,1,0,0,0,0,0,0,80.75,1321.3,0,82.58125,1,0,0,0,0
5954,1,0,1,1,22,1,1,0,0,1,1,1,1,1,1,78.65,1663.75,0,75.625,0,0,0,0,1
5955,0,0,1,1,49,1,0,1,0,1,1,0,0,0,0,61.75,3024.15,0,61.71734693877551,0,0,0,0,0
5956,1,0,1,1,36,1,0,1,0,1,0,0,1,1,1,63.7,2188.5,0,60.791666666666664,0,0,1,0,0
5957,1,0,1,0,42,1,1,0,1,1,1,0,1,0,1,99.45,4138.05,1,98.525,1,0,0,1,0
5958,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,25.2,102.5,1,25.625,0,0,0,0,0
5959,0,0,0,0,12,1,1,0,0,0,1,1,1,1,0,74.05,872.65,1,72.72083333333333,0,0,0,0,1
5960,0,0,0,0,31,1,0,1,0,1,1,0,0,0,0,87.6,2724.25,0,87.87903225806451,1,0,0,1,0
5961,1,0,1,0,5,1,1,1,0,0,0,0,1,0,1,89.15,413.25,0,82.65,1,0,0,1,0
5962,1,0,1,1,66,1,0,0,0,0,0,0,0,2,0,20.0,1374.2,0,20.82121212121212,0,1,1,0,0
5963,0,1,0,0,15,1,1,0,0,0,1,0,0,0,0,55.0,757.1,1,50.473333333333336,0,0,1,0,0
5964,1,0,0,0,64,1,1,0,1,1,0,1,1,2,1,104.4,6692.65,0,104.57265625,1,0,0,0,0
5965,1,0,1,1,10,1,0,0,0,0,0,0,0,0,1,20.05,218.5,0,21.85,0,1,1,0,0
5966,1,0,1,1,7,1,0,0,1,0,1,1,0,0,1,89.75,608.8,1,86.97142857142856,1,0,0,1,0
5967,1,0,0,0,29,0,0,0,1,0,1,0,0,0,0,34.3,1004.75,0,34.64655172413793,0,0,0,1,0
5968,1,0,0,0,57,1,0,0,0,0,0,0,0,2,0,20.65,1125.6,0,19.74736842105263,0,1,0,0,0
5969,0,0,0,0,46,1,1,1,1,0,0,0,0,0,0,84.25,3847.6,0,83.64347826086956,1,0,0,0,1
5970,1,0,0,0,53,1,0,0,0,0,0,0,0,2,0,19.65,978.0,0,18.452830188679247,0,1,0,0,0
5971,0,0,0,0,17,1,0,1,1,0,1,1,1,1,0,79.85,1387.35,0,81.60882352941177,0,0,1,0,0
5972,0,0,1,1,38,1,0,0,0,0,0,0,0,2,1,20.2,746.05,0,19.632894736842104,0,1,0,0,1
5973,1,0,0,0,15,1,0,0,0,0,0,0,0,1,0,19.8,304.6,0,20.30666666666667,0,1,0,0,1
5974,0,0,0,0,22,0,0,0,1,0,0,1,1,0,1,50.35,1098.85,0,49.94772727272727,0,0,0,1,0
5975,1,0,1,0,14,1,1,0,0,0,0,0,1,0,1,85.15,1139.2,1,81.37142857142858,1,0,0,1,0
5976,0,0,1,0,57,1,1,0,1,1,1,1,0,1,0,74.6,4368.95,0,76.64824561403509,0,0,0,0,0
5977,1,1,0,0,11,1,0,0,0,0,0,0,1,0,1,79.15,827.7,0,75.24545454545455,1,0,1,0,0
5978,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,20.35,20.35,0,20.35,0,1,0,0,1
5979,1,0,1,1,12,1,0,0,0,0,0,0,0,2,0,21.05,262.05,0,21.837500000000002,0,1,0,0,0
5980,1,1,1,0,3,1,1,0,0,0,0,1,1,0,1,94.6,279.55,1,93.18333333333334,1,0,0,1,0
5981,1,0,0,1,36,1,0,0,1,0,0,1,1,0,1,94.7,3512.5,0,97.56944444444444,1,0,0,1,0
5982,1,0,0,0,16,1,0,1,0,0,0,1,1,0,1,94.25,1483.25,1,92.703125,1,0,0,1,0
5983,1,0,1,1,65,1,1,1,1,1,0,0,1,1,0,72.45,4653.85,1,71.59769230769231,0,0,1,0,0
5984,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,74.95,151.75,0,75.875,1,0,0,1,0
5985,0,0,0,0,42,1,1,1,0,1,0,1,1,0,1,105.2,4400.75,1,104.7797619047619,1,0,0,1,0
5986,1,0,1,1,72,1,0,1,1,1,1,1,1,2,0,111.95,8033.1,0,111.57083333333334,1,0,0,0,0
5987,1,0,0,0,62,1,0,0,0,0,0,0,0,2,0,19.85,1253.65,0,20.220161290322583,0,1,0,0,0
5988,0,0,0,0,6,1,1,0,1,0,0,1,0,0,1,89.75,552.65,0,92.10833333333333,1,0,0,1,0
5989,1,0,1,0,48,1,0,0,0,0,0,0,0,2,1,20.05,1036.0,0,21.583333333333332,0,1,0,0,1
5990,1,0,0,0,35,1,1,1,0,1,1,1,1,2,1,108.95,4025.5,0,115.01428571428572,1,0,0,1,0
5991,1,0,0,1,52,1,0,0,0,0,0,0,0,1,0,19.65,928.4,0,17.853846153846153,0,1,1,0,0
5992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.9,24.9,0,24.9,0,0,0,0,1
5993,1,0,1,0,6,1,1,0,0,0,0,1,0,0,1,82.85,460.25,1,76.70833333333333,1,0,0,1,0
5994,0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,93.2,6506.15,0,91.63591549295774,0,0,1,0,0
5995,0,0,1,1,67,1,0,1,1,1,0,0,0,1,0,84.8,5598.3,0,83.55671641791045,1,0,0,0,0
5996,1,1,0,0,60,1,1,1,1,0,0,0,1,1,1,71.75,4374.55,0,72.90916666666666,0,0,0,1,0
5997,1,0,1,1,23,0,0,0,0,0,1,0,0,0,1,30.35,678.75,0,29.51086956521739,0,0,0,0,0
5998,1,0,0,1,39,0,0,0,0,1,1,1,1,1,0,54.85,2191.7,0,56.197435897435895,0,0,0,0,0
5999,1,0,1,1,15,1,0,0,0,0,0,0,0,1,1,19.5,239.75,0,15.983333333333333,0,1,0,0,1
6000,1,1,1,0,53,1,1,0,1,1,0,1,1,0,1,103.85,5485.5,1,103.5,1,0,0,1,0
6001,1,0,1,1,24,1,1,0,0,0,0,0,0,2,0,24.2,609.05,0,25.37708333333333,0,1,0,0,1
6002,0,0,1,1,37,1,0,0,0,0,0,0,0,0,0,19.35,683.75,0,18.47972972972973,0,1,0,1,0
6003,0,0,1,1,5,1,0,0,1,0,0,0,1,0,1,83.6,404.2,1,80.84,1,0,0,1,0
6004,0,1,1,0,50,1,1,0,0,0,1,1,1,1,1,100.65,5189.75,0,103.795,1,0,0,1,0
6005,0,0,0,0,54,1,0,0,0,1,0,1,1,1,1,94.1,5060.9,0,93.72037037037036,1,0,1,0,0
6006,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,74.55,233.65,0,77.88333333333334,1,0,0,1,0
6007,1,0,0,0,68,1,1,0,1,1,1,1,1,1,0,108.45,7176.55,1,105.53750000000001,1,0,0,1,0
6008,1,0,0,0,5,1,0,0,0,1,1,0,0,0,0,56.15,291.45,0,58.29,0,0,0,1,0
6009,1,0,0,0,33,1,0,0,0,0,0,0,0,2,0,20.35,689.75,0,20.901515151515152,0,1,0,0,1
6010,0,0,0,0,41,1,1,0,1,1,0,1,1,1,1,80.55,3263.9,0,79.60731707317073,0,0,0,1,0
6011,0,0,1,1,34,0,0,1,0,1,1,1,1,1,0,61.25,1993.2,0,58.62352941176471,0,0,0,0,1
6012,0,0,1,1,13,1,0,0,0,0,0,0,0,0,1,20.45,254.5,0,19.576923076923077,0,1,0,0,1
6013,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,18.9,347.65,0,17.3825,0,1,1,0,0
6014,0,1,0,0,51,1,0,0,0,0,0,0,0,2,0,19.6,967.9,0,18.978431372549018,0,1,1,0,0
6015,0,0,1,0,3,1,1,0,1,0,0,0,1,0,1,91.5,242.95,1,80.98333333333333,1,0,1,0,0
6016,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,45.2,1841.9,0,44.924390243902444,0,0,0,0,0
6017,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,19.45,232.1,0,17.853846153846153,0,1,1,0,0
6018,1,0,1,1,35,1,1,0,0,0,0,0,0,2,0,25.45,809.25,0,23.12142857142857,0,1,0,0,0
6019,1,0,1,0,12,1,0,1,0,0,1,0,0,0,0,80.85,866.45,1,72.20416666666667,1,0,0,0,0
6020,1,0,0,0,4,1,0,1,1,0,1,0,1,0,1,94.9,360.55,0,90.1375,1,0,0,0,1
6021,0,0,0,0,43,0,0,0,0,1,0,1,1,0,1,49.05,2076.2,1,48.283720930232555,0,0,0,0,0
6022,0,1,1,1,12,0,0,0,0,0,1,0,0,0,1,29.3,355.9,0,29.65833333333333,0,0,0,0,1
6023,1,1,1,0,68,1,1,0,1,1,0,1,1,0,1,105.3,7299.65,1,107.34779411764706,1,0,0,1,0
6024,1,1,0,0,25,1,1,0,1,0,0,1,0,0,1,88.95,2291.2,1,91.648,1,0,0,1,0
6025,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,20.25,129.15,0,18.45,0,1,0,0,1
6026,1,1,1,0,66,1,1,0,1,1,1,1,1,1,1,110.85,7491.75,1,113.51136363636364,1,0,0,1,0
6027,0,0,1,0,53,1,0,1,1,1,1,1,1,1,0,110.5,5835.5,0,110.10377358490567,1,0,0,1,0
6028,1,1,0,0,63,1,1,1,1,1,0,1,1,0,1,109.4,7031.45,0,111.61031746031746,1,0,0,0,0
6029,0,0,1,1,70,1,1,1,1,1,1,1,1,2,1,114.2,7723.9,1,110.34142857142857,1,0,0,0,0
6030,1,1,1,0,27,0,0,0,0,0,0,0,1,0,0,36.5,1032.0,1,38.22222222222222,0,0,0,0,0
6031,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.75,70.75,1,70.75,1,0,0,0,1
6032,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,19.95,109.6,0,21.919999999999998,0,1,0,0,1
6033,0,1,1,0,37,1,0,0,0,0,0,0,0,1,0,19.6,727.8,0,19.67027027027027,0,1,0,0,1
6034,1,0,0,0,3,0,0,0,0,1,0,1,0,0,1,40.15,130.75,1,43.583333333333336,0,0,0,0,1
6035,0,0,0,1,12,1,1,0,0,0,0,0,0,0,1,76.6,893.0,0,74.41666666666667,1,0,0,1,0
6036,0,0,1,1,38,1,0,0,0,0,0,0,0,1,0,19.6,763.1,0,20.08157894736842,0,1,1,0,0
6037,0,0,0,0,9,1,0,0,0,1,0,0,1,0,1,85.3,781.4,0,86.82222222222222,1,0,1,0,0
6038,1,0,1,0,13,1,1,1,0,0,0,0,1,0,1,65.85,902.25,0,69.40384615384616,0,0,0,1,0
6039,1,1,1,0,29,1,1,0,0,0,0,1,1,0,1,94.45,2653.65,1,91.5051724137931,1,0,0,1,0
6040,0,0,1,1,47,1,0,0,0,0,0,0,0,2,0,20.05,1016.7,0,21.631914893617022,0,1,1,0,0
6041,1,0,1,0,61,1,1,1,0,1,1,1,0,0,0,99.4,5943.65,0,97.43688524590164,1,0,0,0,0
6042,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,20.0,275.7,0,17.23125,0,1,0,0,1
6043,0,0,1,1,41,1,0,1,1,0,1,1,1,2,0,78.45,3126.45,0,76.25487804878048,0,0,0,1,0
6044,0,0,0,1,43,1,1,0,0,0,0,0,0,2,1,25.1,1070.15,0,24.887209302325584,0,1,0,1,0
6045,0,0,1,1,36,1,1,0,1,1,0,1,0,0,1,97.35,3457.9,1,96.05277777777778,1,0,0,0,0
6046,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,55.0,340.4,0,56.73333333333333,0,0,0,1,0
6047,0,0,0,0,58,1,1,1,1,1,1,0,0,1,1,71.1,4299.2,0,74.12413793103448,0,0,1,0,0
6048,1,0,0,0,19,1,0,0,0,0,1,1,0,0,1,61.55,1093.2,0,57.53684210526316,0,0,1,0,0
